기준년월,지역코드,통합시군구코드,지원센터코드,식품여부,기부물품대분류코드,기부물품중분류코드,이용자수,제공건수,제공금액
201803,부산,03000015,S51601,Y,스포츠용품,농산물가공식품,29,30,129159.96
201803,부산,03000015,S51601,Y,스포츠용품,음료류,233,304,1407168.99
201803,부산,03000015,S51601,Y,스포츠용품,과자류,383,529,15641090.03
201803,부산,03000015,S51601,Y,스포츠용품,즉석/편의식품,125,164,1115943.37
201803,부산,03000015,S51601,Y,스포츠용품,분말류,83,86,583199.88
201803,부산,03000015,S51601,Y,스포츠용품,어육/연식품류,70,90,316534.11
201803,부산,03000015,S51601,Y,스포츠용품,절임/발효식품,55,55,3151949.8
201803,부산,03000015,S51601,Y,스포츠용품,냉동식품,197,222,1424129.99
201803,부산,03000015,S51601,Y,스포츠용품,통조림/병,34,34,113379.94
201803,부산,03000015,S51601,Y,스포츠용품,대용식기타,61,61,229004.13
201803,부산,03000015,S51601,Y,스포츠용품,수산가공식품,85,100,603799.94
201803,부산,03000015,S51601,Y,스포츠용품,축산가공식품,26,26,29909.88
201803,부산,03000015,S51601,Y,스포츠용품,유제품,117,131,614852.32
201803,부산,03000015,S51601,Y,스포츠용품,조미료,219,475,2237067.12
201803,부산,03000015,S51601,N,의류/패션잡화,신발,58,60,2450000
201803,부산,03000015,S51601,N,의류/패션잡화,의류,81,81,5904000
201803,부산,03000015,S51601,N,가정용품,생활용품,9,9,40062.84
201803,부산,03000015,S51601,N,가정용품,주방용품,3,3,19220.04
201803,부산,03000015,S51601,N,일상용품,화장품,116,116,1264400
201803,부산,03000015,S51601,N,일상용품,위생용품,27,28,112000
201803,부산,03000014,S58201,Y,스포츠용품,기타가공식품,348,681,7275113.36
201803,부산,03000014,S58201,N,일상용품,위생용품,54,55,208832.44
201803,부산,03000014,S58201,N,일상용품,일용잡화,15,15,34500
201803,부산,03000014,S58201,N,가정용품,세탁용품,6,6,74550
201803,부산,03000014,S58201,N,가정용품,생활용품,5,5,26000
201803,부산,03000014,S58201,N,의류/패션잡화,패션잡화,1,1,10000
201803,부산,03000014,S58201,Y,스포츠용품,대용식기타,1,1,1680
201803,부산,03000014,S58201,Y,스포츠용품,통조림/병,1,1,3560
201803,부산,03000014,S58201,Y,스포츠용품,분말류,36,36,258620
201803,부산,03000014,S58201,Y,스포츠용품,과자류,131,136,1837484.9
201803,부산,03000014,S58201,Y,스포츠용품,대용식(빵),162,167,1437800.04
201803,부산,03000014,S58201,Y,신선식품,기타신선식품,12,12,250900
201803,부산,03000015,S63301,Y,스포츠용품,대용식(빵),394,2414,14925903.46
201803,부산,03000015,S63301,Y,스포츠용품,유제품,306,791,1099992
201803,부산,03000100,S63901,N,일상용품,기타일상용품,1,1,25297.3
201803,부산,03000100,S63901,Y,신선식품,농산물,3,3,135000
201803,부산,03000100,S63901,Y,스포츠용품,기타가공식품,42,42,1562015.58
201803,부산,03000100,S63901,Y,신선식품,기타신선식품,2,2,77200
201803,부산,03000100,S63901,Y,스포츠용품,대용식(빵),4,52,8382321.14
201803,부산,03000100,S63901,Y,스포츠용품,음료류,12,12,484536.33
201803,부산,03000100,S63901,Y,스포츠용품,과자류,3,3,116000
201803,부산,03000100,S63901,Y,스포츠용품,조미료,1,1,23600
201803,부산,03000003,S64001,Y,신선식품,농산물,9,9,277800
201803,부산,03000003,S64001,Y,스포츠용품,농산물가공식품,1,1,11550
201803,부산,03000003,S64001,Y,스포츠용품,음료류,17,22,150426
201803,부산,03000003,S64001,Y,스포츠용품,과자류,1,1,3388
201803,부산,03000003,S64001,Y,스포츠용품,즉석/편의식품,83,139,604768.54
201803,부산,03000003,S64001,Y,스포츠용품,분말류,48,55,402805
201803,부산,03000003,S64001,Y,스포츠용품,절임/발효식품,1,1,2585
201803,부산,03000003,S64001,Y,스포츠용품,냉동식품,5,5,32164
201803,부산,03000003,S64001,Y,스포츠용품,통조림/병,10,10,48415
201803,부산,03000003,S64001,Y,스포츠용품,대용식기타,55,84,352259.59
201803,부산,03000003,S64001,Y,스포츠용품,축산가공식품,2,2,20152
201803,부산,03000003,S64001,Y,스포츠용품,조미료,75,116,641748
201803,부산,03000003,S64001,Y,스포츠용품,유제품,2,2,11220
201803,부산,03000003,S64001,Y,스포츠용품,기타가공식품,277,445,10020856.16
201803,부산,03000013,S64701,Y,스포츠용품,축산가공식품,6,6,114880
201803,부산,03000013,S64701,Y,스포츠용품,통조림/병,10,10,208620
201803,부산,03000013,S64701,Y,스포츠용품,절임/발효식품,10,10,200000
201803,부산,03000013,S64701,Y,신선식품,농산물,111,112,4796000
201803,부산,03000013,S64701,N,일상용품,화장품,101,134,6700000
201803,부산,03000013,S64701,N,의류/패션잡화,의류,51,59,3008000
201803,부산,03000013,S64701,Y,스포츠용품,조미료,8,9,146280
201803,부산,03000012,S64801,N,일상용품,위생용품,105,106,5300000
201803,부산,03000012,S64801,Y,신선식품,농산물,128,128,6400000
201803,부산,03000012,S64801,Y,스포츠용품,기타가공식품,109,109,2688126.56
201803,부산,03000012,S64801,Y,스포츠용품,음료류,98,98,442412.15
201803,부산,03000012,S64801,Y,스포츠용품,과자류,1,1,2084860
201803,부산,03000012,S64801,N,의류/패션잡화,신발,22,22,2054140
201804,부산,03000001,S02601,Y,신선식품,기타신선식품,14,14,4884261.47
201804,부산,03000001,S02601,Y,스포츠용품,조미료,9,66,272065
201804,부산,03000001,S02601,Y,스포츠용품,절임/발효식품,4,8,22473
201804,부산,03000001,S02601,Y,스포츠용품,분말류,5,70,607249
201804,부산,03000001,S02601,Y,스포츠용품,즉석/편의식품,15,116,14105409.08
201804,부산,03000001,S02601,Y,스포츠용품,음료류,4,15,84010
201804,부산,03000001,S02601,Y,신선식품,축산물,4,7,88352
201804,부산,03000001,S02601,Y,스포츠용품,대용식기타,9,119,669364.33
201804,부산,03000001,S02601,Y,스포츠용품,통조림/병,4,10,96780
201804,부산,03000002,S02701,Y,스포츠용품,급식류,1,4,202999.23
201804,부산,03000002,S02701,Y,스포츠용품,어육/연식품류,11,13,1161000
201804,부산,03000002,S02701,N,의류/패션잡화,의류,3,5,804000
201804,부산,03000002,S02701,Y,스포츠용품,기타가공식품,7,9,5247999.02
201804,부산,03000002,S02701,Y,스포츠용품,대용식(빵),17,17,12385700.82
201804,부산,03000003,S02801,Y,스포츠용품,대용식(빵),325,1344,12100535.77
201804,부산,03000004,S02901,Y,스포츠용품,음료류,1242,1525,1584246.56
201804,부산,03000004,S02901,Y,스포츠용품,기타가공식품,79,81,722079
201804,부산,03000004,S02901,Y,스포츠용품,대용식(빵),1061,1296,4586700
201804,부산,03000004,S02901,Y,스포츠용품,즉석/편의식품,8,8,800000
201804,부산,03000005,S03001,Y,신선식품,기타신선식품,1,1,1724578.51
201804,부산,03000005,S03001,Y,스포츠용품,대용식(빵),14,24,18858027.55
201804,부산,03000006,S03101,Y,신선식품,기타신선식품,1,1,49063.4
201804,부산,03000006,S03101,Y,스포츠용품,기타가공식품,3,3,7979527.13
201804,부산,03000006,S03101,Y,스포츠용품,대용식(빵),21,125,10739102.54
201804,부산,03000007,S03201,Y,스포츠용품,대용식(빵),22,136,13122449.78
201804,부산,03000007,S03201,Y,스포츠용품,대용식기타,1,1,0
201804,부산,03000008,S03301,N,일상용품,화장품,1,1,217655.5
201804,부산,03000008,S03301,Y,신선식품,기타신선식품,11,30,9322193.63
201804,부산,03000008,S03301,Y,신선식품,농산물,206,964,2532662.67
201804,부산,03000008,S03301,Y,스포츠용품,기타가공식품,15,189,348709811.92
201804,부산,03000008,S03301,Y,스포츠용품,대용식(빵),331,4220,227581217.42
201804,부산,03000008,S03301,Y,스포츠용품,음료류,13,71,37235757.82
201804,부산,03000008,S03301,Y,스포츠용품,과자류,13,30,22787156.66
201804,부산,03000008,S03301,Y,스포츠용품,즉석/편의식품,61,109,79795754.28
201804,부산,03000008,S03301,Y,스포츠용품,냉동식품,6,7,1914841.35
201804,부산,03000008,S03301,Y,스포츠용품,통조림/병,5,5,38979450
201804,부산,03000008,S03301,Y,스포츠용품,조미료,2,2,13859038.05
201804,부산,03000009,S03401,Y,스포츠용품,기타가공식품,10,10,1663989.11
201804,부산,03000009,S03401,Y,스포츠용품,대용식(빵),115,1356,22451456.03
201804,부산,03000009,S03401,Y,스포츠용품,음료류,12,12,3179267.78
201804,부산,03000010,S03501,Y,스포츠용품,대용식(빵),23,123,12270002.2
201804,부산,03000010,S03501,Y,신선식품,기타신선식품,14,17,2221660.8
201804,부산,03000010,S03501,Y,신선식품,농산물,1,1,12000
201804,부산,03000010,S03501,Y,스포츠용품,축산가공식품,9,9,4443999.84
201804,부산,03000010,S03501,Y,스포츠용품,조미료,6,6,1172500
201804,부산,03000010,S03501,Y,스포츠용품,기타가공식품,7,7,1663989.11
201804,부산,03000010,S03501,Y,스포츠용품,즉석/편의식품,15,16,2746000
201804,부산,03000010,S03501,Y,스포츠용품,냉동식품,8,8,4840000
201804,부산,03000011,S03601,Y,스포츠용품,대용식(빵),54,541,15105200.08
201804,부산,03000011,S03601,Y,신선식품,농산물,5,6,750000
201804,부산,03000011,S03601,Y,신선식품,기타신선식품,2,3,664809.07
201804,부산,03000011,S03601,Y,스포츠용품,음료류,9,9,526965.76
201804,부산,03000011,S03601,Y,스포츠용품,가공식품세트류,38,54,482589.23
201804,부산,03000011,S03601,Y,스포츠용품,기타가공식품,23,24,6911988.13
201804,부산,03000012,S03701,Y,스포츠용품,분말류,7,7,40964
201804,부산,03000012,S03701,Y,스포츠용품,음료류,1,1,14421
201804,부산,03000012,S03701,Y,스포츠용품,수산가공식품,1,1,9747
201804,부산,03000012,S03701,Y,스포츠용품,조미료,2,2,161938
201804,부산,03000012,S03701,Y,스포츠용품,대용식(빵),285,940,8097704.29
201804,부산,03000013,S03801,Y,스포츠용품,대용식(빵),18,100,8433918.58
201804,부산,03000014,S03901,Y,스포츠용품,즉석/편의식품,1,19,169000
201804,부산,03000014,S03901,Y,스포츠용품,대용식(빵),149,826,14228153.1
201804,부산,03000014,S03901,Y,스포츠용품,음료류,5,22,226300
201804,부산,03000100,S04101,Y,스포츠용품,대용식(빵),5,6,388600.16
201804,부산,03000004,S38501,Y,스포츠용품,과자류,16,23,16862126.02
201804,부산,03000004,S38501,Y,스포츠용품,즉석/편의식품,16,16,13228775.7
201804,부산,03000004,S38501,Y,신선식품,기타신선식품,2,2,1640500
201804,부산,03000004,S38501,Y,신선식품,축산물(냉동),12,12,2828100
201804,부산,03000004,S38501,Y,스포츠용품,기타가공식품,16,63,35308105.71
201804,부산,03000006,S40001,Y,스포츠용품,기타가공식품,442,853,30991329.68
201804,부산,03000006,S40001,Y,스포츠용품,대용식(빵),2,9,2728000.33
201804,부산,03000006,S40001,Y,스포츠용품,과자류,21,21,104159.84
201804,부산,03000006,S40001,Y,스포츠용품,즉석/편의식품,8,8,52833.82
201804,부산,03000006,S40001,N,가정용품,생활용품,178,178,694462.55
201804,부산,03000006,S40001,Y,신선식품,농산물,31,31,250999.36
201804,부산,03000008,S40101,Y,스포츠용품,분말류,97,102,580347.25
201804,부산,03000008,S40101,Y,스포츠용품,즉석/편의식품,22,30,767013.4
201804,부산,03000008,S40101,Y,스포츠용품,과자류,36,36,35048.87
201804,부산,03000008,S40101,Y,스포츠용품,음료류,6,6,163245.9
201804,부산,03000008,S40101,Y,스포츠용품,조미료,21,36,214998
201804,부산,03000008,S40101,N,일상용품,화장품,289,289,1914272.25
201804,부산,03000008,S40101,Y,스포츠용품,기타가공식품,389,756,4894425.33
201804,부산,03000008,S40101,Y,스포츠용품,대용식기타,208,311,1288873.92
201804,부산,03000009,S40201,Y,스포츠용품,통조림/병,10,11,344340
201804,부산,03000009,S40201,Y,스포츠용품,기타가공식품,674,1396,11640829.67
201804,부산,03000009,S40201,Y,신선식품,농산물,93,98,2070000.08
201804,부산,03000009,S40201,Y,스포츠용품,분말류,2,2,47120
201804,부산,03000009,S40201,Y,스포츠용품,어육/연식품류,55,55,422726.88
201804,부산,03000009,S40201,Y,스포츠용품,즉석/편의식품,6,6,38362.07
201804,부산,03000009,S40201,Y,스포츠용품,대용식기타,36,36,81562.5
201804,부산,03000009,S40201,Y,스포츠용품,수산가공식품,11,12,29999.88
201804,부산,03000009,S40201,Y,스포츠용품,조미료,28,28,367230
201804,부산,03000009,S40201,N,의류/패션잡화,의류,83,84,5254065.44
201804,부산,03000009,S40201,N,일상용품,화장품,30,30,613788.51
201804,부산,03000009,S40201,Y,스포츠용품,대용식(빵),6,146,11791280.78
201804,부산,03000009,S40201,Y,스포츠용품,음료류,33,36,350451.83
201804,부산,03000002,S40301,Y,스포츠용품,분말류,15,17,82455
201804,부산,03000002,S40301,Y,스포츠용품,즉석/편의식품,169,249,2268239.92
201804,부산,03000002,S40301,Y,스포츠용품,과자류,2,2,9090.06
201804,부산,03000002,S40301,Y,스포츠용품,음료류,48,52,717955.4
201804,부산,03000002,S40301,Y,스포츠용품,급식류,24,27,55000
201804,부산,03000002,S40301,Y,스포츠용품,축산가공식품,29,72,673390
201804,부산,03000002,S40301,Y,스포츠용품,조미료,46,89,638562.58
201804,부산,03000002,S40301,N,의류/패션잡화,언더웨어/양말,1,1,4200
201804,부산,03000002,S40301,N,의류/패션잡화,신발,39,43,7860000
201804,부산,03000002,S40301,N,의류/패션잡화,의류,110,110,720000
201804,부산,03000002,S40301,N,가정용품,생활용품,2,8,24041.69
201804,부산,03000002,S40301,N,가정용품,주방용품,51,162,807200
201804,부산,03000002,S40301,N,일상용품,기타일상용품,25,25,48065.7
201804,부산,03000002,S40301,N,일상용품,DIY용품,110,167,1757100
201804,부산,03000002,S40301,N,일상용품,일용잡화,20,20,560000
201804,부산,03000002,S40301,Y,스포츠용품,대용식(빵),121,211,1992286.55
201804,부산,03000002,S40301,Y,스포츠용품,기타가공식품,129,140,2097818.67
201804,부산,03000002,S40301,Y,신선식품,농산물,78,80,2444660
201804,부산,03000002,S40301,Y,스포츠용품,대용식기타,26,56,225905
201804,부산,03000002,S40301,Y,스포츠용품,통조림/병,1,1,5400
201804,부산,03000007,S48201,Y,스포츠용품,수산가공식품,11,11,811049.17
201804,부산,03000007,S48201,Y,스포츠용품,조미료,51,79,583500
201804,부산,03000007,S48201,Y,스포츠용품,축산가공식품,4,4,91500
201804,부산,03000007,S48201,Y,스포츠용품,대용식기타,72,122,803100
201804,부산,03000007,S48201,Y,스포츠용품,통조림/병,7,8,50100
201804,부산,03000007,S48201,Y,스포츠용품,냉동식품,13,18,218500
201804,부산,03000007,S48201,Y,스포츠용품,절임/발효식품,1,1,16000
201804,부산,03000007,S48201,Y,스포츠용품,분말류,20,21,345000
201804,부산,03000007,S48201,Y,스포츠용품,즉석/편의식품,116,220,2291200
201804,부산,03000007,S48201,Y,스포츠용품,과자류,5,7,24800
201804,부산,03000007,S48201,Y,스포츠용품,음료류,1,1,6000
201804,부산,03000007,S48201,Y,스포츠용품,유가공품,1,1,5000
201804,부산,03000007,S48201,Y,스포츠용품,대용식(빵),28,265,5291100.51
201804,부산,03000007,S48201,Y,스포츠용품,기타가공식품,737,773,19477389.68
201804,부산,03000007,S48201,Y,신선식품,농산물,2,2,1400000
201804,부산,03000007,S48201,Y,신선식품,축산물,14,21,240500
201804,부산,03000007,S48201,Y,신선식품,기타신선식품,4,6,28000
201804,부산,03000001,S49001,Y,스포츠용품,통조림/병,113,148,467559
201804,부산,03000001,S49001,Y,신선식품,농산물,11,11,344500
201804,부산,03000001,S49001,Y,신선식품,기타신선식품,1,1,2618
201804,부산,03000001,S49001,Y,스포츠용품,기타가공식품,179,256,2074838.99
201804,부산,03000001,S49001,Y,스포츠용품,음료류,54,57,202494
201804,부산,03000001,S49001,Y,스포츠용품,과자류,21,29,19544
201804,부산,03000001,S49001,Y,스포츠용품,건강식품,8,8,33840
201804,부산,03000001,S49001,Y,스포츠용품,즉석/편의식품,205,325,1233608.95
201804,부산,03000001,S49001,Y,스포츠용품,분말류,78,92,330412
201804,부산,03000001,S49001,Y,스포츠용품,절임/발효식품,5,5,16204
201804,부산,03000001,S49001,Y,스포츠용품,냉동식품,127,169,823700.7
201804,부산,03000001,S49001,N,일상용품,화장품,2,2,11600
201804,부산,03000001,S49001,N,일상용품,기타일상용품,27,27,48787.65
201804,부산,03000001,S49001,N,가정용품,생활용품,16,16,14446.24
201804,부산,03000001,S49001,Y,스포츠용품,조미료,265,563,1658748.05
201804,부산,03000001,S49001,Y,스포츠용품,축산가공식품,11,11,74082
201804,부산,03000001,S49001,Y,스포츠용품,수산가공식품,62,64,139605
201804,부산,03000001,S49001,Y,스포츠용품,대용식기타,281,581,1665882.9
201804,부산,03000010,S50101,Y,신선식품,농산물,158,167,5360000
