기준년월,지역코드,통합시군구코드,지원센터코드,기부자구분코드,기부사업장종류코드,기부자명,기부금액,기부건수,기부자수
201606,부산,03000015,S04001,기업(개인사업자),"식품제조,가공업",주례유엔아이점,730000,1,1
201606,부산,03000015,S04001,기업(개인사업자),"식품제조,가공업",파리바게트구덕우성점,414900,1,1
201606,부산,03000015,S04001,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨부산사상터미널점,29100,1,1
201606,부산,03000015,S04001,기업(개인사업자),"즉석판매,제조가공업",파리바게트(한신괘법),607500,1,1
201606,부산,03000015,S04001,기업(개인사업자),"즉석판매,제조가공업",파리바게트엄궁점,125000,1,1
201606,부산,03000015,S04001,기업(개인사업자),"즉석판매,제조가공업",파리바게트주례점,373100,1,1
201606,부산,03000015,S04001,기업(개인사업자),"식품 도,소매업",(주)지에스리테일 주례점,622870,1,1
201606,부산,03000015,S04001,기업(개인사업자),"식품 도,소매업",뚜레쥬르 부산사상터미널점,434600,1,1
201606,부산,03000100,S04101,기업(개인사업자),"식품제조,가공업",(주)전주특산유통,280000,1,1
201606,부산,03000100,S04101,기업(개인사업자),"식품 도,소매업",교리파리바게뜨,529700,10,1
201606,부산,03000100,S04101,개인,기타,개인기부자,551900,8,1
201606,부산,03000100,S04101,기업(개인사업자),"식품제조,가공업",이지단팥빵,48200,3,1
201606,부산,03000006,S40001,단체,"식품 도,소매업",동부청과(주),81000,1,1
201606,부산,03000006,S40001,기업(개인사업자),기타,코코로브레드,2604100,8,1
201606,부산,03000006,S40001,기업(개인사업자),"식품 도,소매업",(주)오뚜기,3335239,3,1
201606,부산,03000006,S40001,단체,"식품 도,소매업",유창상사,1528390,1,1
201606,부산,03000008,S40101,기업(개인사업자),"식품제조,가공업",북부산상사,1986020,50,1
201606,부산,03000008,S40101,개인,기타,개인기부자,2627000,6,1
201606,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",(주)오뚜기,4959316,34,1
201606,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",(주)팔도,389576,2,1
201606,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",데일리팡,1295000,1,1
201606,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",뚜레쥬르 반여점,439000,18,1
201606,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",뚜레쥬르 중동점,39900,1,1
201606,부산,03000009,S40201,기업(개인사업자),"식품제조,가공업",베니제과(코트도르 장산),2314100,1,1
201606,부산,03000009,S40201,기업(개인사업자),"식품 도,소매업",BBINNOVATION(비비),1430000,2,1
201606,부산,03000009,S40201,단체,"식품제조,가공업",롤링핀 장산점,1564000,7,1
201606,부산,03000009,S40201,단체,기타,해운대종합사회복지관,610000,3,1
201606,부산,03000009,S40201,단체,"식품제조,가공업",부산중앙청과,400000,1,1
201606,부산,03000009,S40201,단체,"식품제조,가공업",(주)동부청과,81000,1,1
201606,부산,03000002,S40301,단체,"식품 도,소매업",부산청과(주),348000,1,1
201606,부산,03000002,S40301,기업(개인사업자),"식품제조,가공업",해비치제과점,1955200,1,1
201606,부산,03000002,S40301,기업(개인사업자),"식품 도,소매업",황금농산,294000,1,1
201606,부산,03000007,S48201,기업(개인사업자),"식품제조,가공업",바로원식품,202500,1,1
201606,부산,03000007,S48201,단체,기타,나눔재단,300000,1,1
201606,부산,03000007,S48201,기업(개인사업자),기타,이마트(문현점),396900,1,1
201606,부산,03000007,S48201,기업(개인사업자),"식품 도,소매업",오뜨베이커리,400000,4,1
201606,부산,03000007,S48201,기업(개인사업자),"식품 도,소매업",대원푸드서비스,5708636,175,1
201606,부산,03000007,S48201,기업(개인사업자),"식품 도,소매업",(주)이마트,396900,1,1
201606,부산,03000007,S48201,기업(개인사업자),"식품 도,소매업",(주)오뚜기,3924900,2,1
201606,부산,03000007,S48201,기업(개인사업자),"즉석판매,제조가공업",빵장수단팥빵대연점,2127000,14,1
201606,부산,03000007,S48201,기업(개인사업자),"즉석판매,제조가공업",더브레드,115200,5,1
201606,부산,03000007,S48201,기업(개인사업자),"식품제조,가공업",한탑,288000,1,1
201606,부산,03000001,S49001,기업(개인사업자),"식품 도,소매업",북부산 상사,2395650,66,1
201606,부산,03000001,S49001,기업(개인사업자),"식품 도,소매업",진보상사(오뚜기),32930,23,1
201606,부산,03000001,S49001,개인,기타,개인기부자,4972500,4,1
201606,부산,03000001,S49001,기업(개인사업자),"식품 도,소매업",(주)오뚜기,10129658,513,1
201606,부산,03000001,S49001,기업(개인사업자),"식품제조,가공업",다은상사,735257,33,1
201606,부산,03000001,S49001,기업(개인사업자),"식품제조,가공업",가락상사,2395650,66,1
201606,부산,03000010,S50101,기업(개인사업자),"식품 도,소매업",다은상사,535639,62,1
201606,부산,03000010,S50101,기업(개인사업자),"즉석판매,제조가공업",파리바게트(다대삼환),1313000,24,1
201606,부산,03000010,S50101,기업(개인사업자),"즉석판매,제조가공업",르빵도쿄,456500,10,1
201606,부산,03000010,S50101,개인,기타,개인기부자,993200,2,2
201606,부산,03000010,S50101,개인,일반가정,개인기부자,973500,12,4
201606,부산,03000010,S50101,기업(개인사업자),기타,대성문종합건설(주),112500,1,1
201606,부산,03000010,S50101,기업(개인사업자),"식품 도,소매업",부산우유암남대리점,80000,2,1
201606,부산,03000010,S50101,기업(개인사업자),"식품제조,가공업",(주)오뚜기,1493721,73,1
201606,부산,03000005,S50701,기업(개인사업자),기타,노코딩팜,2365000,10,1
201606,부산,03000005,S50701,기업(개인사업자),"식품제조,가공업",(주)롯데제과 부산진영업소,2399092,2,1
201606,부산,03000005,S50701,기업(개인사업자),"식품제조,가공업",오뚜기,3651323,141,1
201606,부산,03000011,S51401,단체,기타,선양복지원,300000,1,1
201606,부산,03000011,S51401,단체,기타,금정구청,1200000,1,1
201606,부산,03000011,S51401,기업(개인사업자),"식품 도,소매업",인디저트,465300,7,1
201606,부산,03000011,S51401,기업(개인사업자),"즉석판매,제조가공업",프레제구서점,32400,1,1
201606,부산,03000011,S51401,기업(개인사업자),"즉석판매,제조가공업",윤하섭베이커리,1092900,12,1
201606,부산,03000011,S51401,기업(개인사업자),"식품제조,가공업",파리바게뜨 부산대점,562500,12,1
201606,부산,03000011,S51401,기업(개인사업자),"즉석판매,제조가공업",빵장수 단팥빵구서점,550000,11,1
201606,부산,03000011,S51401,개인,기타,개인기부자,30000,1,1
201606,부산,03000004,S51501,개인,"식품제조,가공업",개인기부자,1851201,8,1
201606,부산,03000004,S51501,단체,기타,영도구청(주)농협중앙회,1237150,1,1
201606,부산,03000004,S51501,기업(개인사업자),"식품제조,가공업",삼진식품(주),600000,1,1
201606,부산,03000004,S51501,기업(개인사업자),"즉석판매,제조가공업",(주)오뚜기,1140463,47,1
201606,부산,03000004,S51501,기업(개인사업자),"즉석판매,제조가공업",진보상사,192260,35,1
201606,부산,03000015,S51601,기업(개인사업자),기타,주식회사 아크로,980000,2,1
201606,부산,03000015,S51601,기업(개인사업자),"식품제조,가공업",부산새벽시장,926000,6,1
201606,부산,03000015,S51601,기업(개인사업자),"식품제조,가공업",부산청과(주),340000,7,1
201606,부산,03000015,S51601,기업(개인사업자),"식품 도,소매업",엄궁농산물도매시장정산조합,568000,3,1
201606,부산,03000015,S51601,기업(개인사업자),"식품제조,가공업",본사모,400000,1,1
201606,부산,03000014,S58201,기업(개인사업자),"식품제조,가공업",성민실업,1256000,2,1
201606,부산,03000014,S58201,기업(개인사업자),"식품제조,가공업",파리바게뜨,453400,9,1
201606,부산,03000011,S59201,기업(개인사업자),"식품제조,가공업",주식회사하늘구름,8705000,2,1
201606,부산,03000011,S59201,기업(개인사업자),"식품 도,소매업",녹우원축산,240000,4,1
201606,부산,03000011,S59201,기업(개인사업자),"식품 도,소매업",명호수산,350000,1,1
201606,부산,03000011,S59201,기업(개인사업자),"식품 도,소매업",장수식품,400000,2,1
201606,부산,03000011,S59201,기업(개인사업자),"식품 도,소매업",제주상회,394000,10,1
201607,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",(주)황금밭유통,3340000,3,1
201607,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",고고커피,2080000,1,1
201607,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",동부청과 44번,1982000,2,1
201607,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",비에스무역,40260000,1,1
201607,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",주)코스트코코리아,32647000,2,1
201607,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",이마트트레이더스 서면점,435640,1,1
201607,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",소림다원,120000,1,1
201607,부산,03000013,S02501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨(서면태화점),8721400,2,1
201607,부산,03000013,S02501,기업(개인사업자),"즉석판매,제조가공업",파리크라상(주) 연산베이킹,21448500,2,1
201607,부산,03000013,S02501,기업(개인사업자),"즉석판매,제조가공업",파리크라상(주)범일베이킹B/C,19528880,2,1
201607,부산,03000013,S02501,기업(개인사업자),"즉석판매,제조가공업",파리크라상(주)범일베이킹T/C,6838540,2,1
201607,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",스위트조이,55296000,1,1
201607,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",주식회사 강서유통,6586000,6,1
201607,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",빵장수 단팥빵(연제시청점),2354000,16,1
201607,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",동아오츠카(주) 남부산지점,183648,1,1
201607,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",주식회사 더,1956000,3,1
201607,부산,03000013,S02501,기업(개인사업자),"식품제조,가공업",팔구어묵,42000,4,1
201607,부산,03000013,S02501,기업(개인사업자),"즉석판매,제조가공업",비알코리아(던킨도너츠 김해공장),12326031,2,1
201607,부산,03000013,S02501,기업(개인사업자),"식품 도,소매업",(주) 해영엠에프,18790880,2,1
201607,부산,03000001,S02601,기업(개인사업자),"식품제조,가공업",파리바게뜨 중앙역점,1855220,17,1
201607,부산,03000001,S02601,기업(개인사업자),"식품제조,가공업",진성물산,8800000,9,1
201607,부산,03000001,S02601,기업(개인사업자),"식품제조,가공업",프랑가스트,7254500,25,1
201607,부산,03000001,S02601,기업(개인사업자),"즉석판매,제조가공업",비엔씨 제과,200000,2,1
201607,부산,03000001,S02601,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 남포점,3102700,31,1
201607,부산,03000001,S02601,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 대청점,1749250,29,1
201607,부산,03000001,S02601,개인,"식품 도,소매업",개인기부자,1280100,5,1
201607,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",파리바게트 아미동점,127700,4,1
201607,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",파리바게트부민점,220100,1,1
201607,부산,03000002,S02701,기업(개인사업자),"식품 도,소매업",파리바게트 부산역사점,7662000,7,1
201607,부산,03000002,S02701,기업(개인사업자),식품 접객업,새벽찬,190080,1,1
201607,부산,03000002,S02701,기업(개인사업자),식품 접객업,송도파리바게트,89500,2,1
201607,부산,03000002,S02701,단체,"즉석판매,제조가공업",파리바게트(동대신점),1339200,7,1
201607,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",시민제과,301600,1,1
201607,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",비비큐대신점,272000,1,1
201607,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",모젤과자점,33300,1,1
201607,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",(주)KT에스테이트,827100,18,1
201607,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",뚜레쥬르 부산진역점,630000,12,1
201607,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",주식회사 비엔씨제과 초량점,2473000,16,1
201607,부산,03000003,S02801,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 부산범냇골점,2920300,27,1
201607,부산,03000003,S02801,단체,"즉석판매,제조가공업",(주) 롯데리아 크리스피크림 서면점,1674651,31,1
201607,부산,03000003,S02801,단체,"즉석판매,제조가공업",루반도르 제과점,1731000,13,1
201607,부산,03000004,S02901,기업(개인사업자),"식품제조,가공업",파리바게뜨 동삼점,118000,1,1
201607,부산,03000004,S02901,기업(개인사업자),"즉석판매,제조가공업",(주)롯데리아크리스피크림부산롯데광복점,529879,2,1
201607,부산,03000004,S02901,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 영도남항점,757500,2,1
201607,부산,03000004,S02901,단체,집단 급식소,부산체육고등학교,1350000,1,1
